PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam 
37,7/3/23,7:01:06 PM,3,2,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,Windup,1,Bottom,2,1,0,Cutter,,StrikeCalled,,,,,,,84.55595846,-0.742447423,1.773449343,2427.514756,162.7464506,11:30,6.082931123,-1.679679797,5.457427967,-30.6164895,8.457635312,-0.325235386,1.99332774,0.437946368,78.16617081,-7.639269188,-1.323403952,0.453168471,,,,,,,,,,,,0.960058107,5.275153017,1.524133698,50,5.99716474,-3.777741073,-122.934175,-2.592079187,1.466692581,24.7596393,-24.11513342,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,e03f8bca-19fd-11ee-9826-6b3326484aa2,84.72458813,6.080047335,-1.683351189,-0.709467258,1.816612527,78.29723035,1.996324895,0.440648454,-7.593586945,-1.282086492,0.453016576,-0.750621732,6.829088944,71.6637015,23.67196967,763.6812622,2304.261014,31.45938703,-0.300437641,0.949226368,0.093308774,,,,,,,,,,,,,,,,,0.996716635,1,,,high,high,111.3047727,-1.087512729,55.04257203,Phillip Steering,philst00jos,Joliet slammers
162,7/3/23,8:12:07 PM,3,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,0,0,Fastball,,InPlay,,FlyBall,Triple,0,1,,85.71848093,-0.231873472,1.78974688,2436.712401,142.6468291,10:45,5.914917342,-1.766954925,5.453416256,-26.5267692,12.14651793,-6.849679349,2.187578674,-0.799197012,79.24268275,-7.051675573,-3.934427907,0.443332355,99.32080995,26.70955893,-0.642940705,2437.437742,,,,382.5166602,,-3.012033525,4.508201458,2.567296042,6.407817864,-2.060085157,50,6.157131153,6.262108715,-125.8054399,-5.413107515,4.095715969,26.60915573,-21.95138671,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,cbdbb96b-1a07-11ee-aee2-49fa230caad1,85.8986654,5.913414723,-1.771069126,-0.214469889,1.839934057,79.39102665,2.189704183,-0.795820809,-7.019465603,-3.883112638,0.443187664,-7.315018356,10.59833039,53.80520751,9.903106909,1438.957415,1966.461004,59.05323152,-0.469420501,0.807013993,0.358291513,-0.995577374,88.71733739,44.64152955,0.744936235,1.915371724,2.235668113,-20.09960257,381.9882214,-17.00939862,39.85684556,0.888170537,0.58462149,-0.811295382,-0.004185275,,,0.871645145,1,0.973282848,57.49585164,high,high,81.08720378,53.49745071,55.04658374,Phillip Steering,philst00jos,Joliet slammers
157,7/3/23,8:09:49 PM,2,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,0,0,Cutter,,BallCalled,,,,,,,82.28007721,1.593318214,2.308837107,2440.165674,158.2244521,11:15,5.800910171,-1.97034936,5.420572973,-33.86333704,8.11826411,-1.513855973,3.64003823,-0.284783912,74.8965775,-6.065530773,-1.655120656,0.466338232,,,,,,,,,,,,1.456782065,3.855795527,1.766592511,50,5.919078389,-4.770674363,-119.5419545,2.229676377,2.10436181,23.41760841,-26.60424677,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,79af1acc-1a07-11ee-8e75-bf2acef3dc32,82.44801128,5.797457483,-1.974824037,1.633567001,2.36233833,75.02351712,3.643816878,-0.2811463,-6.007803789,-1.599593668,0.466182305,-2.012322709,6.344885147,76.76228129,43.32852228,558.7777621,2375.326489,22.89917312,-0.21265185,0.973428368,0.084949418,,,,,,,,,,,,,,,,,0.983881977,1,,,high,high,51.00432995,-73.06413424,55.07942703,Phillip Steering,philst00jos,Joliet slammers
65,7/3/23,7:17:18 PM,3,2,Cole Cook,coleco00jos,Left,Joliet slammers,Blake Grant-parks,blakgr00scb,Right,Schaumburg boomers,Stretch,2,Bottom,1,1,0,Cutter,,StrikeCalled,,,,,,,82.46029249,0.872186457,-1.143501448,2442.611958,184.4204145,12:15,6.139402609,-1.415874968,5.320473157,-33.09289036,8.595635082,2.172804341,3.284951475,-0.925531129,75.78262023,-6.914653734,-2.525239357,0.465896968,,,,,,,,,,,,-1.080028557,4.629778299,1.518246191,50,6.195051119,2.345821495,-119.8866086,0.746067519,-1.568497402,23.64140003,-25.4503429,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,237d8e11-1a00-11ee-b6b7-ed29448903e3,82.62329128,6.136199188,-1.419155025,0.910178885,-1.103501754,75.90971133,3.288353608,-0.923142859,-6.862795794,-2.488940546,0.465741289,1.787975453,6.823774644,71.54759071,66.11322317,773.1278305,2317.029679,31.6516845,-0.315575319,0.948586889,-0.024395306,,,,,,,,,,,,,,,,,0.996925587,1,,,high,high,30.49809915,-65.2454507,55.17952684,Phillip Steering,philst00jos,Joliet slammers
86,7/3/23,7:29:48 PM,3,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,Stretch,3,Bottom,1,0,0,Cutter,,StrikeSwinging,,,,,,,84.05076404,-0.586209907,2.356777751,2465.995868,172.7392705,11:45,6.227159139,-1.419196397,5.321227497,-31.19230905,8.115540946,1.259453989,1.994097815,0.791846915,78.21389531,-8.085084649,-1.241730825,0.45730182,,,,,,,,,,,,0.418936236,5.232631959,1.205719342,50,6.152252512,-5.042353783,-122.1295924,-2.28672854,0.631509091,24.49160645,-24.28632261,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,e24e7c91-1a01-11ee-a04f-53b798a97912,84.21689433,6.224181766,-1.422594005,-0.551606158,2.397219832,78.3404989,1.997269142,0.794292687,-8.03705509,-1.204558782,0.457151433,0.865531837,6.461876866,73.62172479,61.31743786,695.3558018,2365.928133,28.19776832,-0.279716589,0.959420964,0.035637675,,,,,,,,,,,,,,,,,0.997563845,1,,,high,high,34.81430592,-8.178584574,55.1787725,Phillip Steering,philst00jos,Joliet slammers
70,7/3/23,7:19:03 PM,3,7,Cole Cook,coleco00jos,Left,Joliet slammers,Blake Grant-parks,blakgr00scb,Right,Schaumburg boomers,Stretch,2,Bottom,1,3,2,Fastball,,InPlay,,GroundBall,Out,2,0,,85.43294245,0.033564656,0.086634529,2476.107831,147.1240935,11:00,6.152185241,-1.405597699,5.456645217,-24.3451742,13.78203797,-7.348653558,3.323421453,-0.972305651,78.74445514,-5.724108524,-3.839740558,0.449336486,82.98897163,-8.118605774,10.89830532,3314.07579,-15.66894138,-108.8783003,0.490061122,18.36119923,,14.45091117,0.154528876,4.096112922,7.644701703,1.403132447,50,6.138558934,0.06748927,-124.2300534,-0.747596265,6.356658152,26.50625286,-20.3104227,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,62767afa-1a00-11ee-9f5f-b184a7db0484,85.62086999,6.151330556,-1.409762877,0.042696334,0.135957095,78.90138033,3.324814656,-0.96904807,-5.702662398,-3.790334789,0.449167719,-7.819485764,12.22224194,43.01944501,91.44836426,1810.337401,1689.315981,73.11221987,-0.614031663,0.682246532,0.396868726,15.5331742,80.67548077,-11.71992804,1.039846906,-0.107415472,3.176405458,4.582045354,17.78028395,-0.083382307,-1.102858496,-0.016453537,-0.854511838,0.018717238,-0.519094581,,,0.995015596,1,0.992298098,45.03058555,high,high,7.696472162,9.232665534,55.04335478,Phillip Steering,philst00jos,Joliet slammers
123,7/3/23,7:49:04 PM,2,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Feinstein,mattfe00jos,Right,Joliet slammers,Windup,5,Top,1,1,2,Fastball,,FoulTip,,,StrikeoutSwinging,1,0,,87.31206335,0.363770728,1.391154293,2208.512463,141.2981117,10:45,5.331439508,-1.920823125,5.44053986,-22.2252464,14.91674895,-10.46756398,2.823527795,-1.785195789,79.68912619,-5.15698601,-4.749169897,0.440291858,,,,,,,,,,,,6.02959596,7.911162625,1.805095643,50,5.348439882,-2.722006082,-126.9025748,0.043528144,9.746831325,28.08484101,-19.38566904,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,93aa4c3a-1a04-11ee-8286-ab8154ca7f62,87.49968073,5.330933928,-1.924634298,0.368984106,1.437044831,79.84734941,2.824538652,-1.782023512,-5.141253869,-4.700766245,0.440132317,-10.91975623,13.33300561,8.480821769,85.40732864,2184.363004,325.7077906,98.9065283,-0.77187624,0.147478358,0.618431244,,,,,,,,,,,,,,,,,0.943469921,1,,,high,high,13.13340422,-75.13151158,55.05946014,Blake Grant-parks,blakgr00scb,Schaumburg boomers
141,7/3/23,7:59:54 PM,2,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Mcgarry,mattmc00jos,Right,Joliet slammers,Windup,6,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,87.6049507,0.203576196,1.851012831,2220.614949,141.5955221,10:45,5.381863905,-1.79891949,5.419711397,-22.50780737,14.89363631,-10.29458051,2.931083347,-1.16243443,79.42317445,-5.23303944,-4.314835903,0.438981699,,,,,,,,,,,,6.054983016,7.940414128,1.641798796,50,5.384807624,-3.758626377,-127.301835,-0.308349009,9.855028764,28.12752255,-19.25031232,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,16da9e75-1a06-11ee-a7eb-63d65313623d,87.79481735,5.381395407,-1.802874307,0.208226559,1.897705207,79.58081857,2.932109767,-1.159247408,-5.216982062,-4.265937537,0.438821539,-10.7545806,13.31178941,12.91767375,80.84828366,2164.416253,496.4202199,97.46922825,-0.763812645,0.223550787,0.605487645,,,,,,,,,,,,,,,,,0.996510038,1,,,high,high,17.23654471,-71.25037525,55.0802886,Blake Grant-parks,blakgr00scb,Schaumburg boomers
8,7/3/23,6:45:59 PM,2,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Liam Mcarthur,liammc00jos,Left,Joliet slammers,,1,Top,0,2,0,Fastball,,BallCalled,,,,,,,86.81578564,1.584182507,2.262941248,2204.728966,141.9937258,10:45,5.353739769,-2.268651329,5.528729833,-23.00171425,14.89175652,-10.19604867,4.093023224,-1.158625287,78.5153287,-3.882487781,-3.550914948,0.442464651,,,,,,,,,,,,6.157950254,7.566250855,2.078930024,50,5.476437426,-4.640051743,-126.0915429,2.731010939,9.825467304,27.77573256,-20.101534,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,c3b4d60f-19fb-11ee-b529-f3685d49e3f9,87.00895221,5.353265841,-2.272665948,1.58884338,2.310192881,78.67557258,4.094081768,-1.155385081,-3.865809507,-3.501443672,0.442299452,-10.65793443,13.27171982,14.33376767,74.45281801,2136.095736,545.8249005,96.8869992,-0.763414648,0.247570068,0.596579531,,,,,,,,,,,,,,,,,0.996369984,1,,,high,high,22.99246379,3.732684179,54.97127017,Blake Grant-parks,blakgr00scb,Schaumburg boomers
26,7/3/23,6:55:17 PM,7,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Lane Baremore,laneba00jos,Right,Joliet slammers,,1,Top,2,0,0,Fastball,,BallCalled,,,,,,,86.96976228,-1.381906709,2.481237101,2256.146665,139.2552172,10:45,5.335427424,-2.148411688,5.712468901,-22.47691791,14.85291398,-11.00655992,1.662812129,-0.194344265,79.54238607,-6.315053105,-2.9616953,0.439743612,,,,,,,,,,,,6.64850707,8.385433597,1.94770734,50,5.206036448,-5.117771103,-126.3640569,-3.782174087,10.67497656,27.42906595,-18.71022889,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,0ffd2e40-19fd-11ee-950c-af62914ee47e,87.14899731,5.334800896,-2.152328606,-1.375054671,2.528803533,79.69433541,1.663875915,-0.191090263,-6.29844998,-2.91173866,0.439590865,-11.44430617,13.3794408,9.960822426,80.55920365,2222.138095,390.2564032,98.49262593,-0.746204186,0.172974749,0.642852276,,,,,,,,,,,,,,,,,0.9971892,1,,,high,high,17.49671672,-48.67768414,54.7875311,Blake Grant-parks,blakgr00scb,Schaumburg boomers
126,7/3/23,7:50:33 PM,4,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matthew Warkentin,mattwa00jos,Right,Joliet slammers,Stretch,5,Top,2,0,0,Fastball,,StrikeSwinging,,,,,,,86.92741312,0.763905811,3.618036592,2302.063985,139.8454316,10:45,5.309460267,-2.1304813,5.615791788,-22.76166661,14.82787413,-10.60297255,3.303222186,-0.008152436,79.38832147,-4.628867588,-2.391898021,0.44127064,,,,,,,,,,,,6.758473859,7.703735052,1.828392737,50,5.360237442,-7.627911898,-126.1691713,0.934588217,10.81237751,27.47028182,-19.8494193,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,c894cd3a-1a04-11ee-a0eb-191174ef4730,87.1197128,5.308941628,-2.134922777,0.768946398,3.669366659,79.54641299,3.304272969,-0.004703363,-4.612434988,-2.339569884,0.441108585,-11.07783362,13.33257682,21.83035593,84.90643573,2136.980538,856.0448423,92.82889406,-0.709498284,0.371859708,0.598608839,,,,,,,,,,,,,,,,,0.988484133,1,,,high,high,13.58420784,-66.98502423,54.88420821,Blake Grant-parks,blakgr00scb,Schaumburg boomers
3,7/3/23,6:43:56 PM,1,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Feinstein,mattfe00jos,Right,Joliet slammers,Windup,1,Top,0,2,0,Fastball,,StrikeCalled,,,,,,,87.16716659,-0.73256383,2.038514948,2238.65698,139.8745726,10:45,5.268548361,-2.062823228,5.602679425,-22.51439204,14.78356476,-10.68490818,1.949183174,-0.854001628,78.89555985,-6.187278492,-3.99883198,0.439555829,,,,,,,,,,,,6.324669892,8.125193743,1.895337949,50,5.191500216,-4.154510826,-126.688207,-2.368524619,10.20237926,27.6828719,-19.06722986,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,7a6f8cab-19fb-11ee-83ef-13b19a3817ae,87.35078338,5.267948264,-2.066826126,-0.726195742,2.086425606,79.04824372,1.950333,-0.850732863,-6.169321001,-3.948351378,0.439399629,-11.12663514,13.29329003,13.66022279,82.05319531,2175.332781,528.6892909,97.17133086,-0.743006461,0.2361636,0.626233306,,,,,,,,,,,,,,,,,0.997509642,1,,,high,high,16.15212422,-88.83701629,54.89732057,Blake Grant-parks,blakgr00scb,Schaumburg boomers
5,7/3/23,6:44:33 PM,1,5,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Feinstein,mattfe00jos,Right,Joliet slammers,Windup,1,Top,0,2,2,Fastball,,InPlay,,LineDrive,Single,0,0,,86.82682225,1.198656473,1.151527397,2240.632526,139.7447613,10:45,5.389133637,-2.00450802,5.577268353,-22.41265539,14.78017434,-10.95046489,3.97661953,-0.733702321,79.12217428,-3.756908424,-2.988416444,0.441818963,97.05161362,14.23290138,-22.47941998,1385.586,,,,214.7311786,,-26.40684608,1.921027564,6.254145977,7.609510723,1.912667052,50,5.477497922,-2.170705111,-126.2044508,1.88638527,9.988928444,28.0132805,-20.02037451,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,90770f7a-19fb-11ee-a295-2dcaf2e5a229,87.01608988,5.388572134,-2.00859313,1.204414583,1.200141583,79.28167457,3.977627891,-0.730388694,-3.740993469,-2.937860449,0.441655865,-11.42120802,13.19073747,7.998959632,96.14933815,2218.832505,311.7954903,99.02705955,-0.755748167,0.139155121,0.639906681,-35.96878583,86.92462767,23.86150154,1.025633657,-0.217628812,3.736707405,-95.50001712,192.3258324,-6.179060066,-26.36338178,-0.242562196,-0.200740881,-0.393266344,0.897242822,,,0.995837269,1,0.990312007,55.73155042,high,high,3.465595667,10.42411744,54.92273165,Blake Grant-parks,blakgr00scb,Schaumburg boomers
48,7/3/23,7:06:47 PM,2,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Tyler Depreta-johnson,tylede00jos,Right,Joliet slammers,Stretch,2,Top,1,0,2,Fastball,,BallCalled,,,,,,,86.1470738,1.470655075,2.886123646,2189.545069,143.31296,10:45,5.261207314,-1.760922451,5.683775526,-23.03402372,14.76349376,-9.495558135,3.848431532,0.510708931,78.37699134,-4.097018194,-1.947595808,0.444605694,,,,,,,,,,,,6.050712768,7.631839463,1.524094785,50,5.370697945,-5.995097865,-125.1052798,2.469157731,9.510629136,27.17825184,-20.17817446,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,ab7926de-19fe-11ee-8075-4bc2bb2d5c01,86.33639681,5.260702313,-1.764700567,1.475826418,2.931983339,78.53538184,3.849496821,0.513821237,-4.080129132,-1.899951047,0.444443188,-9.943669485,13.20087683,19.99841632,48.95965762,2057.52004,748.8116544,93.97020729,-0.753557244,0.341994173,0.561419153,,,,,,,,,,,,,,,,,0.988725156,1,,,high,high,45.93630814,39.80948243,54.81622447,Blake Grant-parks,blakgr00scb,Schaumburg boomers
4,7/3/23,6:44:09 PM,1,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Feinstein,mattfe00jos,Right,Joliet slammers,Windup,1,Top,0,2,1,Fastball,,Foul,,,,,,,86.9640188,0.18193591,2.226474777,2267.795168,138.2510498,10:30,5.324094681,-1.891078785,5.612152435,-22.75412025,14.73927783,-11.41344925,2.929014822,-0.591082111,78.46017722,-5.035381371,-3.462229872,0.44070596,,,,,,,,,,,,6.780140301,7.831397709,1.708308171,50,5.32514663,-4.536344032,-126.3807566,-0.350381518,10.87390701,27.77169359,-19.61414866,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,8242c123-19fb-11ee-a41a-974918ce33b3,87.14916679,5.323462157,-1.895220217,0.188696178,2.276169478,78.61437531,2.930167383,-0.587661547,-5.017324487,-3.409759888,0.440549141,-11.8722066,13.2053451,8.383685695,88.24818875,2243.561255,330.6475747,98.93138881,-0.738096992,0.14580134,0.658752457,,,,,,,,,,,,,,,,,0.996699203,1,,,high,high,10.57663013,-44.58395978,54.88784757,Blake Grant-parks,blakgr00scb,Schaumburg boomers
47,7/3/23,7:06:27 PM,2,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Tyler Depreta-johnson,tylede00jos,Right,Joliet slammers,Stretch,2,Top,1,0,2,Fastball,,Foul,,,,,,,87.57922052,0.262484984,2.588679414,2205.676725,140.6531864,10:45,5.324474986,-1.944234188,5.539196501,-22.34227472,14.72638397,-10.38184293,2.851771922,-1.575095345,78.66496036,-5.213327589,-5.139955168,0.438202608,79.66327539,31.92729532,57.9992474,,93.98070626,57.16315991,48.06115935,270.684985,,58.28003301,3.51836963,6.316680208,7.778781696,1.726739012,50,5.332609439,-5.402506452,-127.2314566,-0.169419957,10.27526719,27.96309891,-19.52039961,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,9fb45863-19fe-11ee-ac65-ed24c80ee077,87.76797174,5.323926139,-1.948234197,0.268100907,2.635957097,78.82149692,2.852971209,-1.571775827,-5.194700126,-5.089234035,0.438044256,-10.81874611,13.24181033,15.1147066,73.11055942,2129.372954,575.13532,96.54057325,-0.746569923,0.260752319,0.612079716,57.33759009,35.82954999,42.12934317,1.756612379,-0.445306613,2.680999242,230.2522102,142.3175352,,,,,,,,,0.997940671,1,,36.6811561,high,high,24.20049652,-56.08248096,54.9608035,Blake Grant-parks,blakgr00scb,Schaumburg boomers
50,7/3/23,7:07:23 PM,2,6,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Tyler Depreta-johnson,tylede00jos,Right,Joliet slammers,Windup,2,Top,1,1,2,Fastball,,BallCalled,,,,,,,86.86573133,-0.536260055,1.680033576,2221.987314,140.9713285,10:45,5.309143179,-1.901580623,5.593258186,-22.80351475,14.65252093,-10.22631187,1.766066929,-1.441726128,79.38296601,-6.587967469,-4.642592036,0.441100644,,,,,,,,,,,,6.043671369,8.124426485,1.764307454,50,5.248663645,-3.36033311,-126.2764598,-1.933648183,9.683637607,27.55714491,-19.15646523,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,c0ba400a-19fe-11ee-862e-65b0a5c139e9,87.04972913,5.30855394,-1.905492509,-0.530043856,1.727041553,79.53519565,1.76719152,-1.438544613,-6.570607161,-4.593846312,0.440942787,-10.68964802,13.08673692,14.82400905,21.8418022,2148.03127,568.4973928,96.67162619,-0.750975107,0.255850872,0.60875013,,,,,,,,,,,,,,,,,0.97370834,1,,,high,high,70.34237802,-37.55224796,54.90674181,Blake Grant-parks,blakgr00scb,Schaumburg boomers
83,7/3/23,7:25:38 PM,3,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Mcgarry,mattmc00jos,Right,Joliet slammers,Windup,3,Top,2,2,0,Fastball,,InPlay,,GroundBall,Out,1,0,,87.12332793,0.241815816,1.664607624,2217.465888,140.3316217,10:45,5.258716293,-1.803503378,5.571428018,-22.86223238,14.62592889,-10.50688592,2.38524528,-0.804508617,79.20813522,-5.812302992,-4.305209654,0.440675182,80.66612223,-5.655780202,-29.27577279,3567.416671,,,,18.82990083,,-25.63761432,0.156103228,4.902061684,8.289017735,-2.046565743,50,5.590096822,5.512241924,-126.5262623,-4.184212417,7.872525282,28.06164842,-18.86220125,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,4df29c54-1a01-11ee-8d2c-8b1200b735f6,87.31207607,5.258128786,-1.807602834,0.247900795,1.712797714,79.36177975,2.386370414,-0.801260753,-5.794910463,-4.255744016,0.440525365,-10.97700369,13.0410252,12.93801886,65.8901061,2161.170728,496.4836846,97.46128406,-0.75021016,0.223896876,0.622137368,-39.25480544,70.02059981,-7.949787929,0.79101946,1.326849462,2.377790563,-8.14727824,16.97607206,0.599286051,-1.329437822,-0.022122399,-0.817962153,-0.270365167,0.507780063,,,0.99356806,1,0.978832586,42.5260613,high,high,30.69890451,76.5142249,54.92857198,Blake Grant-parks,blakgr00scb,Schaumburg boomers
139,7/3/23,7:58:39 PM,1,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Phillip Steering,philst00jos,Right,Joliet slammers,Windup,6,Top,0,1,1,Fastball,,Foul,,,,,,,86.49691632,0.73762886,2.64455457,2270.487375,140.8695208,10:45,5.247542883,-1.871691734,5.50340833,-23.08827335,14.61971192,-10.25619303,2.735977812,-0.204105151,78.95840288,-5.353740536,-3.631503378,0.444143853,81.1336479,68.18183965,50.73086956,763.4227195,75.00735981,80.46052432,140.1347468,193.3818536,,42.49015274,5.818657868,6.368275789,7.780499639,1.647828587,50,5.296661621,-5.453120121,-125.6323225,0.847517678,10.09552311,27.37911275,-19.83975119,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,ea95ac1e-1a05-11ee-bbcd-5798262c1850,86.68564722,5.247020812,-1.875811216,0.742947311,2.693937322,79.11487685,2.737090162,-0.200752551,-5.336407878,-3.580339652,0.443981311,-10.73760877,13.03846755,19.92581758,74.88980312,2134.563864,773.7893946,94.01346549,-0.729272607,0.340803214,0.593308212,23.34489862,19.0865836,75.32188829,0.187430956,1.631791435,2.756832355,130.6223805,142.5985098,-19.32245565,18.5264374,-0.169639921,-0.870448541,-0.355548531,0.340447618,,,0.99725829,1,0.848975893,36.05057124,high,high,22.59917719,-41.73900303,54.99659167,Blake Grant-parks,blakgr00scb,Schaumburg boomers
108,7/3/23,7:41:59 PM,1,3,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,Windup,4,Bottom,0,2,1,Cutter,,StrikeCalled,,,,,,,82.33799459,1.495755286,0.680586451,2480.265011,187.8143257,12:15,5.912631705,-1.680170009,5.523364631,-36.27355468,5.831635437,2.50308825,3.011743318,-0.377431079,75.22835947,-7.516676503,-1.746638856,0.46463024,,,,,,,,,,,,-0.528907156,3.270861819,1.620157146,50,6.019613021,-1.465695721,-119.7437566,2.016777237,-0.766913042,23.40938497,-27.43131438,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,962658eb-1a03-11ee-b999-3384619e2d29,82.49331915,5.908835873,-1.684028622,1.541155705,0.727908358,75.33862426,3.015767801,-0.374608268,-7.455242435,-1.703535017,0.464485622,2.035185805,3.98303656,79.33857558,63.54678019,458.86142,2437.449634,18.50049966,-0.183287017,0.98273758,-0.025153887,,,,,,,,,,,,,,,,,0.984994278,1,,,high,high,32.80789783,-83.62388485,54.97663537,Phillip Steering,philst00jos,Joliet slammers
